Date,AGG,BNP.PA,EURUSD=X,EXSA.DE,F,GD=F,GM,GOOG,MA,MBG.DE,MCD,SNAP,SPY,TSLA,UBER,VOW3.DE
2017-01-26,94.30717468261719,41.16569137573242,1.0751993656158447,36.54999923706055,9.96934700012207,400.5,32.74365234375,41.60749816894531,105.89180755615234,51.26908493041992,106.15747833251953,,207.488525390625,16.833999633789062,,124.85120391845703
2017-01-27,94.3857650756836,,1.068296194076538,,10.066058158874512,397.29998779296875,32.298580169677734,41.16550064086914,106.33715057373047,,107.01110076904297,,207.16278076171875,16.863332748413086,,
2017-01-28,,,,,,,,,,,,,,,,
2017-01-29,,40.38189697265625,,36.189998626708984,,,,,,51.073341369628906,,,,,,121.18647003173828
2017-01-30,94.34207153320312,39.64500427246094,1.0713980197906494,35.90999984741211,9.96934700012207,393.8999938964844,31.705137252807617,40.11600112915039,105.81437683105469,50.275882720947266,107.15044403076172,,205.87806701660156,16.708667755126953,,119.85383605957031
2017-01-31,94.56915283203125,40.616371154785156,1.0708587169647217,36.2400016784668,9.961288452148438,395.70001220703125,31.94948959350586,39.839500427246094,102.93907928466797,50.76161193847656,106.75849151611328,,205.85995483398438,16.795333862304688,,121.35303497314453
2017-02-01,94.43612670898438,40.36850357055664,1.0803803205490112,36.150001525878906,9.929051399230957,400.8999938964844,31.539321899414062,39.784751892089844,101.6514892578125,49.36968994140625,106.62786102294922,,205.9413299560547,16.615999221801758,,120.1869888305664
2017-02-02,94.48865509033203,40.9580192565918,1.0767391920089722,36.33000183105469,9.896812438964844,400.1000061035156,31.181516647338867,39.92649841308594,101.78703308105469,49.043460845947266,107.32466125488281,,206.0770721435547,16.770000457763672,,120.68671417236328
2017-02-03,94.5149154663086,,1.0761713981628418,,10.122472763061523,400.0,31.705137252807617,40.074501037597656,103.18113708496094,,108.21307373046875,,207.49755859375,16.755332946777344,,
2017-02-04,,,,,,,,,,,,,,,,
2017-02-05,,40.20103073120117,,36.11000061035156,,,,,,48.724483489990234,,,,,,118.18802642822266
2017-02-06,94.78614807128906,38.28510284423828,1.0782949924468994,36.20000076293945,10.090235710144043,397.04998779296875,32.14148712158203,40.06700134277344,103.1907958984375,48.39824676513672,108.39596557617188,,207.1265869140625,17.184667587280273,,118.14639282226562
2017-02-07,94.8824234008789,37.554893493652344,1.0743216276168823,36.29999923706055,9.945169448852539,394.5,30.6317138671875,40.3484992980957,103.2004623413086,48.32575607299805,108.51789855957031,,207.13565063476562,17.165332794189453,,116.5222396850586
2017-02-08,95.15370178222656,37.97694396972656,1.0678056478500366,36.619998931884766,9.97740650177002,396.29998779296875,30.666622161865234,40.41899871826172,103.31665802001953,48.782474517822266,108.58760070800781,,207.40708923339844,17.472000122070312,,116.60552978515625
2017-02-09,94.92616271972656,37.31373977661133,1.0692213773727417,36.689998626708984,9.97740650177002,398.3999938964844,30.61426544189453,40.47800064086914,103.87814331054688,48.65922927856445,108.42210388183594,,208.63754272460938,17.946666717529297,,118.3962631225586
2017-02-10,94.90868377685547,,1.0658594369888306,,10.082179069519043,403.0,30.692806243896484,40.68349838256836,103.84911346435547,,109.58926391601562,,209.46087646484375,17.948667526245117,,
2017-02-11,,,,,,,,,,,,,,,,
2017-02-12,,37.74917221069336,,36.970001220703125,,,,,,49.217445373535156,,,,,,120.9782485961914
2017-02-13,94.7686767578125,38.0372314453125,1.061954379081726,36.959999084472656,10.122472763061523,397.75,30.998249053955078,40.96200180053711,104.82688903808594,49.3769416809082,109.3453598022461,,210.6009063720703,18.706666946411133,,122.31088256835938
2017-02-14,94.55868530273438,38.51286697387695,1.059849739074707,37.09000015258789,10.195006370544434,399.3999938964844,32.499290466308594,41.022499084472656,105.40775299072266,49.340694427490234,109.58052825927734,,211.4423065185547,18.73200035095215,,121.4780044555664
2017-02-15,94.409912109375,38.1980094909668,1.0578316450119019,36.970001220703125,10.178887367248535,399.6199951171875,32.35966110229492,40.94900131225586,106.16289520263672,49.14495849609375,110.16411590576172,,212.5460968017578,18.650667190551758,,119.60395812988281
2017-02-16,94.61116027832031,37.34722900390625,1.0607378482818604,36.970001220703125,10.106354713439941,403.70001220703125,32.31602096557617,41.20800018310547,105.81437683105469,49.01446533203125,110.35574340820312,,212.3651580810547,17.93000030517578,,116.81375885009766
2017-02-17,94.82122802734375,,1.0672245025634766,,10.138591766357422,402.79998779296875,32.48183822631836,41.403499603271484,105.93054962158203,,111.31385040283203,,212.69993591308594,18.148666381835938,,
2017-02-18,,,,,,,,,,,,,,,,
2017-02-19,,37.266841888427734,,37.040000915527344,,,,,,49.14495849609375,,,,,,118.3962631225586
2017-02-20,,37.3740234375,1.062665343284607,37.290000915527344,,,,,,49.81916427612305,,,,,,120.06204986572266
2017-02-21,94.81245422363281,37.3807258605957,1.0609403848648071,37.31999969482422,10.22724437713623,404.6000061035156,32.996742248535156,41.58300018310547,106.64693450927734,50.30488586425781,111.5228500366211,,213.9665985107422,18.492666244506836,,117.72994995117188
2017-02-22,94.87369537353516,37.2601432800293,1.0542073249816895,37.31999969482422,10.211126327514648,401.5,33.02290344238281,41.53799819946289,105.94991302490234,50.225135803222656,111.35736846923828,,213.7765655517578,18.233999252319336,,117.97979736328125
2017-02-23,95.03119659423828,36.630428314208984,1.0554089546203613,36.95000076293945,10.122472763061523,403.25,32.508018493652344,41.56650161743164,107.20844268798828,49.84816360473633,111.72320556640625,,213.9213409423828,17.06599998474121,,117.64665222167969
2017-02-24,95.38117980957031,,1.0584474802017212,,10.049941062927246,401.79998779296875,32.202571868896484,41.43199920654297,107.46015167236328,,112.05418395996094,,214.1928253173828,17.133333206176758,,
2017-02-25,,,,,,,,,,,,,,,,
2017-02-26,,36.67062759399414,,36.93000030517578,,,,,,49.83366775512695,,,,,,116.60552978515625
2017-02-27,95.20622253417969,36.931888580322266,1.055275321006775,36.970001220703125,10.203068733215332,401.1000061035156,32.52546691894531,41.4640007019043,107.04386138916016,49.76116943359375,111.42243957519531,,214.5275421142578,16.415332794189453,,116.35566711425781
2017-02-28,95.17993927001953,38.57985305786133,1.0584250688552856,37.56999969482422,10.098297119140625,401.75,32.15021514892578,41.160499572753906,106.93737030029297,50.623870849609375,112.00154113769531,,213.94851684570312,16.666000366210938,,120.27027893066406
2017-03-01,94.73277282714844,38.633445739746094,1.0569148063659668,37.599998474121094,10.22724437713623,403.25,32.66509246826172,41.762001037597656,108.72836303710938,50.66011428833008,113.22991943359375,,216.94325256347656,16.667999267578125,,120.68671417236328
2017-03-02,94.55741119384766,39.732093811035156,1.0535852909088135,37.560001373291016,10.203068733215332,395.8999938964844,32.95309829711914,41.53150177001953,107.77963256835938,50.72536087036133,112.51042938232422,24.479999542236328,215.5770721435547,16.698667526245117,,120.72836303710938
2017-03-03,94.62753295898438,,1.0509721040725708,,10.195006370544434,398.3999938964844,33.363258361816406,41.45399856567383,108.17655181884766,,112.22088623046875,27.09000015258789,215.71279907226562,16.771333694458008,,
2017-03-04,,,,,,,,,,,,,,,,
2017-03-05,,39.323448181152344,,37.380001068115234,,,,,,50.41362762451172,,,,,,119.81217193603516
2017-03-06,94.58370971679688,39.417232513427734,1.062044620513916,37.29999923706055,10.090235710144043,398.95001220703125,33.08400344848633,41.388999938964844,107.80867004394531,50.819610595703125,112.33494567871094,23.770000457763672,215.07040405273438,16.747333526611328,,120.60344696044922
2017-03-07,94.4609375,39.758888244628906,1.0579211711883545,37.27000045776367,10.041881561279297,396.95001220703125,32.74365234375,41.59550094604492,107.42144012451172,50.74711608886719,112.37005615234375,21.440000534057617,214.42803955078125,16.57266616821289,,119.1458740234375
2017-03-08,94.23297119140625,40.72355270385742,1.0570154190063477,37.36000061035156,10.098297119140625,385.79998779296875,32.85824966430664,41.76850128173828,107.4407730102539,50.72536087036133,112.38758087158203,22.809999465942383,214.02996826171875,16.45800018310547,,117.60499572753906
2017-03-09,93.94361877441406,41.44035339355469,1.0547411441802979,37.29999923706055,10.074117660522461,380.75,32.470340728759766,41.933998107910156,107.25682830810547,50.74711608886719,112.43145751953125,22.709999084472656,214.30136108398438,16.32666778564453,,117.81324005126953
2017-03-10,94.08393859863281,,1.0578428506851196,,10.098297119140625,378.1499938964844,32.470340728759766,42.162498474121094,107.6634521484375,,112.29106903076172,22.06999969482422,215.0522918701172,16.246000289916992,,
2017-03-11,,,,,,,,,,,,,,,,
2017-03-12,,40.98481750488281,,37.47999954223633,,,,,,51.341575622558594,,,,,,120.06204986572266
2017-03-13,93.92609405517578,40.093841552734375,1.0690041780471802,37.36000061035156,10.106354713439941,378.20001220703125,32.5056037902832,42.277000427246094,107.97323608398438,51.29808807373047,111.96644592285156,21.09000015258789,215.16087341308594,16.411333084106445,,117.7715835571289
2017-03-14,93.961181640625,40.25461959838867,1.0651443004608154,37.400001525878906,10.11441421508789,375.0,32.58495330810547,42.28099822998047,106.96642303466797,51.457576751708984,112.13314819335938,20.579999923706055,214.33750915527344,17.200000762939453,,116.81375885009766
2017-03-15,94.50479888916016,40.65656280517578,1.0612443685531616,37.70000076293945,10.195006370544434,380.1700134277344,32.699562072753906,42.36000061035156,108.4476089477539,51.68231201171875,112.20335388183594,20.770000457763672,216.19232177734375,17.048667907714844,,116.81375885009766
2017-03-16,94.39954376220703,40.38189697265625,1.0737909078598022,37.79999923706055,10.235304832458496,382.04998779296875,32.69075012207031,42.43899917602539,109.07689666748047,51.588069915771484,112.29106903076172,19.889999389648438,215.7670440673828,17.469999313354492,,115.43948364257812
2017-03-17,94.6012191772461,,1.077470064163208,,10.057999610900879,383.0,32.0295295715332,42.60599899291992,109.23178100585938,,112.87016296386719,19.540000915527344,215.3881378173828,17.433332443237305,,
2017-03-18,,,,,,,,,,,,,,,,
2017-03-19,,39.959861755371094,,37.72999954223633,,,,,,51.450321197509766,,,,,,114.23177337646484
2017-03-20,94.74153137207031,40.36850357055664,1.0742985010147095,37.540000915527344,9.896812438964844,382.25,31.48291778564453,42.41999816894531,108.82518768310547,51.14583969116211,112.99300384521484,19.93000030517578,215.15187072753906,17.461332321166992,,111.9413070678711
2017-03-21,94.93443298339844,40.388607025146484,1.073767900466919,37.380001068115234,9.445494651794434,379.25,30.460233688354492,41.52299880981445,107.17938995361328,50.674617767333984,112.76488494873047,20.3799991607666,212.38943481445312,16.711999893188477,,113.56546783447266
2017-03-22,95.06598663330078,40.93122482299805,1.081244707107544,37.689998626708984,9.485790252685547,378.3500061035156,30.31917381286621,41.47949981689453,107.89580535888672,51.1675910949707,113.27377319335938,21.81999969482422,212.8892059326172,17.000667572021484,,113.482177734375
2017-03-23,95.09225463867188,40.50248336791992,1.0790164470672607,37.650001525878906,9.405194282531738,377.6000061035156,30.204557418823242,40.87900161743164,108.04100036621094,51.15308380126953,113.18603515625,23.1299991607666,212.66204833984375,16.985332489013672,,113.10736083984375
2017-03-24,95.01334381103516,,1.0783880949020386,,9.364899635314941,378.25,30.46904945373535,40.721500396728516,108.40888214111328,,113.48434448242188,22.739999771118164,212.50753784179688,17.54400062561035,,
2017-03-25,,,,,,,,,,,,,,,,
2017-03-26,,40.43549346923828,1.0849517583847046,37.5099983215332,,,,,,51.0950927734375,,,,,,112.39939880371094
2017-03-27,95.24134826660156,41.48054504394531,1.0860947370529175,37.70000076293945,9.23595142364502,376.79998779296875,30.601293563842773,40.97549819946289,108.37014770507812,51.92879104614258,113.615966796875,23.829999923706055,212.2895050048828,18.014667510986328,,114.3150634765625
2017-03-28,95.02212524414062,41.56093215942383,1.0817711353302002,37.83000183105469,9.389079093933105,379.95001220703125,31.350679397583008,41.04600143432617,108.88327026367188,52.458011627197266,113.58087921142578,22.209999084472656,213.83425903320312,18.496667861938477,,114.14848327636719
2017-03-29,95.2325668334961,41.40015411376953,1.0759629011154175,38.119998931884766,9.413254737854004,384.3500061035156,31.333038330078125,41.570499420166016,108.48635864257812,52.62500762939453,113.045654296875,22.549999237060547,214.0341339111328,18.492000579833984,,113.44052124023438
2017-03-30,95.05722045898438,41.82219696044922,1.0687072277069092,38.220001220703125,9.413254737854004,386.79998779296875,31.21843147277832,41.57500076293945,109.07689666748047,52.526329040527344,113.4668197631836,22.229999542236328,214.7156982421875,18.527999877929688,,113.773681640625
2017-03-31,95.12735748291016,,,,9.38101863861084,388.54998779296875,31.174345016479492,41.47800064086914,108.88327026367188,,113.72126007080078,22.530000686645508,214.21592712402344,18.553333282470703,,
2017-04-01,,,,,,,,,,,,,,,,
2017-04-02,,41.01161193847656,1.0668829679489136,38.0099983215332,,,,,,51.9570426940918,,,,,,113.0240707397461
2017-04-03,95.48052978515625,40.669960021972656,1.067008137702942,38.11000061035156,9.219831466674805,385.79998779296875,30.125207901000977,41.9275016784668,108.66060638427734,51.418113708496094,113.72126007080078,22.350000381469727,213.8433380126953,19.90133285522461,,111.77473449707031
2017-04-04,95.39269256591797,40.261322021484375,1.0680338144302368,38.08000183105469,9.163415908813477,389.20001220703125,30.21337890625,41.72850036621094,108.51538848876953,50.90195846557617,113.44047546386719,22.139999389648438,213.97964477539062,20.246667861938477,,110.90019226074219
2017-04-05,95.49811553955078,40.69675064086914,1.0672472715377808,38.15999984741211,9.0747652053833,391.04998779296875,29.975332260131836,41.570499420166016,108.70940399169922,50.94750213623047,114.4231948852539,20.700000762939453,213.34356689453125,19.666667938232422,,110.77526092529297
2017-04-06,95.48931884765625,40.7972412109375,1.0644639730453491,38.27000045776367,9.082825660705566,392.75,30.116395950317383,41.39400100708008,109.05860137939453,50.856414794921875,114.19503784179688,20.56999969482422,213.9432830810547,19.913333892822266,,110.69195556640625
2017-04-07,95.27848052978516,,,,9.05058765411377,393.95001220703125,29.71965980529785,41.23350143432617,108.87430572509766,,114.02835083007812,20.81999969482422,213.72520446777344,20.16933250427246,,
2017-04-08,,,,,,,,,,,,,,,,
2017-04-09,,40.19432830810547,1.0582010746002197,38.22999954223633,,,,,,50.80328369140625,,,,,,110.69195556640625
2017-04-10,95.4014663696289,39.785682678222656,1.0597598552703857,38.25,9.066705703735352,396.8999938964844,29.948884963989258,41.23649978637695,108.951904296875,50.583160400390625,114.0458984375,20.969999313354492,213.85240173339844,20.826000213623047,,109.73414611816406
2017-04-11,95.67385864257812,39.59141540527344,1.0611318349838257,38.290000915527344,9.0908842086792,398.29998779296875,29.904800415039062,41.16749954223633,108.74820709228516,50.719783782958984,115.11634063720703,20.700000762939453,213.5979766845703,20.58066749572754,,109.85907745361328
2017-04-12,95.88471221923828,39.055484771728516,1.0670650005340576,38.150001525878906,9.05058765411377,397.0,29.922439575195312,41.215999603271484,108.12739562988281,50.416168212890625,115.1689682006836,20.219999313354492,212.66204833984375,19.78933334350586,,109.23439025878906
2017-04-13,96.00769805908203,,1.0616387128829956,,8.953875541687012,398.1000061035156,29.437543869018555,41.178001403808594,107.8848876953125,,114.73029327392578,20.190000534057617,211.2808380126953,20.266666412353516,,
2017-04-14,,,,,,,,,,,,,,,,
2017-04-15,,,,,,,,,,,,,,,,
2017-04-16,,,1.0610530376434326,,,,,,,,,,,,,
2017-04-17,95.9549789428711,38.398983001708984,1.0644525289535522,37.7400016784668,9.0908842086792,396.04998779296875,29.887170791625977,41.85850143432617,109.29141998291016,49.755794525146484,115.24796295166016,19.940000534057617,213.15274047851562,20.09600067138672,,114.06520080566406
2017-04-18,96.34159088134766,39.0822868347168,1.0728693008422852,37.84000015258789,9.099051475524902,392.95001220703125,29.702030181884766,41.840999603271484,109.14588165283203,50.00627517700195,116.08149719238281,20.549999237060547,212.51666259765625,20.016666412353516,,116.31400299072266
2017-04-19,96.19219970703125,40.629764556884766,1.0715012550354004,37.90999984741211,9.13988971710205,388.29998779296875,29.79019546508789,41.910499572753906,108.92279052734375,50.31748962402344,116.37982940673828,20.6200008392334,212.12594604492188,20.368000030517578,,116.35566711425781
2017-04-20,96.0428695678711,41.53413772583008,1.0714898109436035,37.939998626708984,9.368592262268066,388.0,30.063493728637695,42.08250045776367,111.1538314819336,50.226402282714844,116.93257904052734,21.149999618530273,213.85240173339844,20.167333602905273,,116.60552978515625
2017-04-21,96.0692367553711,,,,9.262411117553711,383.1499938964844,29.75493049621582,42.15950012207031,110.84341430664062,,117.055419921875,20.93000030517578,213.17088317871094,20.373332977294922,,
2017-04-22,,,,,,,,,,,,,,,,
2017-04-23,,44.65590286254883,1.087393879890442,38.790000915527344,,,,,,51.44847106933594,,,,,,119.52067565917969
2017-04-24,95.92864227294922,44.85017395019531,1.0864840745925903,38.869998931884766,9.335921287536621,381.29998779296875,29.895992279052734,43.13800048828125,112.23054504394531,52.14680099487305,117.77491760253906,21.200000762939453,215.51535034179688,20.53533363342285,,121.3114013671875
2017-04-25,95.61235046386719,44.07978439331055,1.0928245782852173,39.029998779296875,9.376761436462402,383.75,29.966522216796875,43.6150016784668,112.64763641357422,52.2530632019043,124.32917785644531,21.34000015258789,216.7693328857422,20.91933250427246,,121.22809600830078
2017-04-26,95.7353515625,43.53715515136719,1.090893268585205,38.630001068115234,9.474775314331055,382.79998779296875,30.31035614013672,43.58649826049805,112.68644714355469,51.83559036254883,123.57456970214844,21.579999923706055,216.63304138183594,20.67799949645996,,120.27027893066406
2017-04-27,95.8232421875,43.39647674560547,1.0864251852035522,38.529998779296875,9.368592262268066,381.1499938964844,30.451412200927734,43.712501525878906,113.58856201171875,51.91908264160156,123.60090637207031,22.010000228881836,216.81478881835938,20.575332641601562,,121.22809600830078
2017-04-28,95.99015808105469,,,,9.368592262268066,381.70001220703125,30.53957176208496,45.29800033569336,112.83195495605469,,122.77610778808594,22.549999237060547,216.34226989746094,20.937999725341797,,
2017-04-29,,,,,,,,,,,,,,,,
2017-04-30,,,1.0907504558563232,,,,,,,,,,,,,
2017-05-01,95.7426986694336,44.0596809387207,1.090893268585205,38.810001373291016,9.327753067016602,382.04998779296875,30.15166664123535,45.628501892089844,112.88047790527344,51.585105895996094,123.84656524658203,22.209999084472656,216.88746643066406,21.52199935913086,,120.27027893066406
2017-05-02,95.8748550415039,44.31425094604492,1.0935654640197754,38.81999969482422,8.919358253479004,377.29998779296875,29.270036697387695,45.821998596191406,114.5780029296875,51.47124481201172,123.91674041748047,21.989999771118164,216.96926879882812,21.25933265686035,,119.31245422363281
2017-05-03,95.77793884277344,44.46162796020508,1.0888975858688354,39.099998474121094,9.041877746582031,378.6000061035156,29.516887664794922,46.35200119018555,113.81169128417969,51.62306213378906,125.13640594482422,21.81999969482422,216.7057647705078,20.73466682434082,,119.81217193603516
2017-05-04,95.69868469238281,45.47317886352539,1.098152995109558,39.400001525878906,8.984701156616211,367.29998779296875,29.2259521484375,46.58300018310547,114.38396453857422,52.01017379760742,125.86463165283203,22.59000015258789,216.96018981933594,19.69733238220215,,120.10369873046875
2017-05-05,95.71630859375,,,,9.099051475524902,370.54998779296875,29.772563934326172,46.35649871826172,113.9765625,,126.31208801269531,23.190000534057617,217.81434631347656,20.55666732788086,,
2017-05-06,,,,,,,,,,,,,,,,
2017-05-07,,44.77648162841797,1.0965152978897095,39.38999938964844,,,,,,52.184757232666016,,,,,,121.01988983154297
2017-05-08,95.53140258789062,44.65590286254883,1.0927767753601074,39.540000915527344,9.0908842086792,370.75,29.948884963989258,46.71500015258789,113.11326599121094,52.06330490112305,126.55779266357422,22.459999084472656,217.77801513671875,20.479333877563477,,120.14533996582031
2017-05-09,95.5401840209961,44.73628616333008,1.0886842012405396,39.59000015258789,9.115388870239258,368.70001220703125,30.204557418823242,46.60850143432617,112.91924285888672,52.26066207885742,126.66303253173828,23.31999969482422,217.57810974121094,21.417333602905273,,120.27027893066406
2017-05-10,95.56660461425781,44.488426208496094,1.087074637413025,39.470001220703125,9.017372131347656,374.3500061035156,30.17810821533203,46.43899917602539,113.15206146240234,52.17716979980469,126.8034896850586,22.979999542236328,217.96885681152344,21.681333541870117,,121.12368774414062
2017-05-11,95.55780792236328,44.588905334472656,1.0864958763122559,39.619998931884766,8.992868423461914,377.04998779296875,30.072317123413086,46.529998779296875,113.03567504882812,52.42765808105469,126.53147888183594,18.049999237060547,217.52357482910156,21.540000915527344,,122.22210693359375
2017-05-12,95.91002655029297,,,,8.919358253479004,378.3999938964844,29.640321731567383,46.611000061035156,113.61766052246094,,127.54047393798828,19.139999389648438,217.16006469726562,21.65399932861328,,
2017-05-13,,,,,,,,,,,,,,,,
2017-05-14,,44.93056106567383,1.0927289724349976,39.66999816894531,,,,,,52.488380432128906,,,,,,121.9686279296875
2017-05-15,95.8748550415039,45.02434158325195,1.0981770753860474,39.65999984741211,8.935691833496094,381.6199951171875,29.81663703918457,46.854000091552734,114.66526794433594,52.20752716064453,128.34774780273438,20.739999771118164,218.35960388183594,21.058666229248047,,121.12368774414062
2017-05-16,95.99807739257812,43.617549896240234,1.1093976497650146,39.13999938964844,8.935691833496094,381.6199951171875,29.4639892578125,47.150001525878906,114.93689727783203,51.80522918701172,129.23388671875,20.780000686645508,218.15968322753906,21.134000778198242,,118.92681884765625
2017-05-17,96.49120330810547,43.115116119384766,1.115635633468628,39.040000915527344,8.788671493530273,384.20001220703125,28.582361221313477,45.98099899291992,113.29755401611328,51.40293502807617,128.4617919921875,19.899999618530273,214.2886505126953,20.407333374023438,,117.02567291259766
2017-05-18,96.43834686279297,43.99269485473633,1.1113580465316772,39.27000045776367,8.813175201416016,383.8999938964844,28.626447677612305,46.512001037597656,112.75434112548828,51.53196716308594,128.98826599121094,20.270000457763672,215.15187072753906,20.87066650390625,,117.78611755371094
2017-05-19,96.43834686279297,,,,8.878519058227539,391.3999938964844,28.84685516357422,46.70050048828125,114.05416107177734,,129.98843383789062,20.0,216.55120849609375,20.722000122070312,,
2017-05-20,,,,,,,,,,,,,,,,
2017-05-21,,43.85200881958008,1.120485782623291,39.2599983215332,,,,,,51.418113708496094,,,,,,116.98342895507812
2017-05-22,96.37671661376953,44.33434295654297,1.123885989189148,39.36000061035156,9.06637954711914,394.04998779296875,29.023176193237305,47.09299850463867,115.43159484863281,51.000640869140625,130.0235595703125,20.079999923706055,217.65078735351562,20.690000534057617,,116.68769073486328
2017-05-23,96.1917724609375,44.77648162841797,1.11793053150177,39.380001068115234,9.025540351867676,393.29998779296875,29.287668228149414,47.441001892089844,116.01358795166016,50.17326736450195,129.69894409179688,20.030000686645508,218.13241577148438,20.257333755493164,,117.02567291259766
2017-05-24,96.359130859375,44.588905334472656,1.1230907440185547,39.380001068115234,8.952028274536133,391.5,29.270036697387695,47.74800109863281,117.08061218261719,49.937965393066406,131.1729736328125,20.530000686645508,218.64126586914062,20.681333541870117,,117.23690795898438
2017-05-25,96.40311431884766,44.47502517700195,1.121076226234436,39.310001373291016,8.87035083770752,382.1000061035156,28.741060256958008,48.47700119018555,118.26403045654297,49.62675094604492,131.41864013671875,21.93000030517578,219.6862335205078,21.121999740600586,,116.56092834472656
2017-05-26,96.367919921875,,,,8.927526473999023,385.45001220703125,29.155418395996094,48.57350158691406,117.98271179199219,,131.48886108398438,21.219999313354492,219.6408233642578,21.676000595092773,,
2017-05-27,,,,,,,,,,,,,,,,
2017-05-28,,44.44822311401367,1.1176055669784546,39.369998931884766,,,,,,49.67230224609375,,,,,,116.01173400878906
2017-05-29,,44.41330337524414,1.1129041910171509,39.220001220703125,,,,,,49.49011993408203,,,,,,115.4202651977539
2017-05-30,96.55281066894531,43.86861801147461,1.117168664932251,39.18000030517578,9.050045013427734,382.95001220703125,29.560970306396484,48.79399871826172,118.00212097167969,49.04228591918945,131.55026245117188,21.450000762939453,219.4499969482422,22.34000015258789,,113.01215362548828
2017-05-31,96.64970397949219,43.987335205078125,1.1243535280227661,39.40999984741211,9.082715034484863,377.29998779296875,29.913625717163086,48.24300003051758,119.19522857666016,49.39144515991211,132.39254760742188,21.209999084472656,219.39549255371094,22.733999252319336,,114.70205688476562
2017-06-01,96.6055679321289,44.27364730834961,1.1215791702270508,39.4900016784668,9.319584846496582,377.1000061035156,30.35443115234375,48.34749984741211,119.69964599609375,49.975914001464844,134.54690551757812,21.34000015258789,221.1401824951172,22.691333770751953,,116.22296905517578
2017-06-02,96.92326354980469,,,,9.270578384399414,374.70001220703125,30.3720703125,48.779998779296875,121.44567108154297,,135.73878479003906,21.09000015258789,221.87620544433594,22.656667709350586,,
2017-06-03,,,,,,,,,,,,,,,,
2017-06-04,,44.06414794921875,1.128082513809204,,,,,,,49.975914001464844,,,,,,116.22296905517578
2017-06-05,96.77320861816406,43.61024475097656,1.1256824731826782,39.150001525878906,9.188898086547852,372.25,30.380878448486328,49.183998107910156,122.12468719482422,49.74060821533203,134.89999389648438,20.209999084472656,221.71263122558594,23.154666900634766,,114.02609252929688
2017-06-06,96.96734619140625,44.32950973510742,1.1271415948867798,39.13999938964844,9.082715034484863,374.6000061035156,30.35443115234375,48.82849884033203,121.48448944091797,49.467350006103516,133.52272033691406,20.360000610351562,221.00387573242188,23.523332595825195,,112.54742431640625
2017-06-07,96.85264587402344,44.49711227416992,1.125517725944519,39.150001525878906,9.041877746582031,367.3999938964844,30.612960815429688,49.047000885009766,121.43597412109375,49.45976257324219,134.1495819091797,19.559999465942383,221.4127960205078,23.976667404174805,,111.74474334716797
2017-06-08,96.75557708740234,45.04878616333008,1.1184805631637573,39.279998779296875,9.06637954711914,367.3999938964844,30.407922744750977,49.170501708984375,121.01887512207031,49.687477111816406,133.69923400878906,18.850000381469727,221.52182006835938,24.666667938232422,,112.04046630859375
2017-06-09,96.6761703491211,,,,9.0908842086792,368.29998779296875,30.612960815429688,47.49150085449219,119.35044860839844,,133.74339294433594,18.079999923706055,221.1856231689453,23.821332931518555,,
2017-06-10,,,,,,,,,,,,,,,,
2017-06-11,,44.266658782958984,1.1201971769332886,38.90999984741211,,,,,,49.8241081237793,,,,,,113.94161987304688
2017-06-12,96.6761703491211,44.23872756958008,1.1196202039718628,39.09000015258789,9.213404655456543,366.54998779296875,30.916059494018555,47.14500045776367,117.13880157470703,50.021461486816406,131.08583068847656,18.200000762939453,221.1401824951172,23.93400001525879,,114.27958679199219
2017-06-13,96.70263671875,43.57532501220703,1.1208877563476562,39.029998779296875,9.20523452758789,367.79998779296875,30.76450538635254,47.66999816894531,118.65202331542969,49.87724304199219,132.27777099609375,18.100000381469727,222.22154235839844,25.06333351135254,,111.8714599609375
2017-06-14,97.01145935058594,43.19124984741211,1.1215791702270508,38.400001525878906,9.164396286010742,360.3500061035156,30.853656768798828,47.53799819946289,118.82664489746094,49.528079986572266,133.03709411621094,17.8799991607666,221.93980407714844,25.37733268737793,,110.9842758178711
2017-06-15,96.94973754882812,43.33091354370117,1.1146905422210693,38.63999938964844,9.180732727050781,360.0899963378906,30.844738006591797,47.115501403808594,117.7790298461914,49.49011993408203,133.4697265625,17.0,221.5127410888672,25.022666931152344,,110.8575210571289
2017-06-16,97.01145935058594,,,,9.164396286010742,364.0,30.568384170532227,46.98899841308594,118.3028335571289,,134.1936798095703,17.540000915527344,221.5611114501953,24.760000228881836,,
2017-06-17,,,,,,,,,,,,,,,,
2017-06-18,,44.03622055053711,1.120824933052063,38.97999954223633,,,,,,49.87724304199219,,,,,,110.8575210571289
2017-06-19,96.8791275024414,43.68006896972656,1.1144545078277588,38.66999816894531,9.180732727050781,361.6000061035156,30.62187385559082,47.868499755859375,119.3989486694336,49.770973205566406,135.20907592773438,17.8799991607666,223.40562438964844,24.65333366394043,,111.49124145507812
2017-06-20,97.02913665771484,43.393760681152344,1.1136974096298218,38.65999984741211,9.082715034484863,356.8500061035156,30.66644859313965,47.53150177001953,119.24374389648438,49.67988586425781,136.03016662597656,17.309999465942383,221.89898681640625,24.81599998474121,,111.74474334716797
2017-06-21,97.0467758178711,43.24711608886719,1.1167196035385132,38.630001068115234,9.017372131347656,352.5,30.425752639770508,47.97249984741211,119.40863800048828,49.71024703979492,135.72996520996094,17.270000457763672,221.84420776367188,25.093332290649414,,113.77259826660156
